1400
1380
1360
1340
1322
1307
1292
1277
1262
1246
1232
1220
1206
1196
1186
1175
1160
1154
1149
1144
1133
1124
1112
1104
1097
1092
1087
1079
1066
1057
1054
1048
1038
1034
1032
1028
1020
1018
1013
1009
1004
998
994
990
987
982
977
973
969
964
960
957
953
