1400
1419
1407
1389
1408
1410
1426
1444
1440
1457
1453
1433
1417
1436
1448
1434
1448
1467
1490
1471
1485
1495
1487
1476
1486
1476
1493
1478
1462
1438
1456
1464
1473
1464
1454
1471
1461
1471
1473
1488
1503
1514
1505
1522
1535
1511
1523
1534
1523
1496
1510
1524
1526
1543
1535
1511
