1400
1420
1440
1425
1445
1424
1441
1426
1445
1435
1447
1472
1493
1474
1490
1506
1509
1528
1505
1522
1538
1548
1562
1542
1557
1571
1585
1569
1578
1560
1572
1569
1581
1585
1600
1608
1624
1647
1630
1641
1655
1665
1672
1682
1688
1670
1671
1682
1696
1704
1725
1734
1741
1719
1730
1738
1728
1734
1740
1750
1730
1740
1707
